DOMAIN,TABLE_NAME,COLUMN_ID,COLUMN_NAME,DATA_TYPE,NULLABLE,DATA_DEFAULT,ORACLE_COLUMN_COMMENT,UI_FIELD_NAME,FIELD_DESCRIPTION,JAVA_OBJECT,JAVA_PROPERTY,LOOKUP_TABLE,LOOKUP_COLUMN,FIELD_ORIGIN,MAPPING_PRIORITY,EXTRACT_TYPE,CONTAINS_PII
Reference / lookup,VERSION_HISTORY,4,SEQ_OWNER_VERSION_NAME_VALUE,VARCHAR2(32),N,,,,,org.kuali.coeus.common.framework.version.history.VersionHistory,sequenceOwnerVersionNameValue,,,CORE_KUALI,LOW,SAMPLE,N
Reference / lookup,VERSION_HISTORY,5,SEQ_OWNER_SEQ_NUMBER,"NUMBER(12,0)",N,,,,,org.kuali.coeus.common.framework.version.history.VersionHistory,sequenceOwnerSequenceNumber,,,CORE_KUALI,LOW,SAMPLE,N
Reference / lookup,VERSION_HISTORY,6,VERSION_STATUS,VARCHAR2(16),N,,,,,org.kuali.coeus.common.framework.version.history.VersionHistory,statusForOjb,,,CORE_KUALI,LOW,SAMPLE,N
Reference / lookup,VERSION_HISTORY,7,VERSION_DATE,DATE,N,,,,,org.kuali.coeus.common.framework.version.history.VersionHistory,versionDate,,,CORE_KUALI,LOW,SAMPLE,N
Reference / lookup,VERSION_HISTORY,8,USER_ID,VARCHAR2(60),N,,,,,org.kuali.coeus.common.framework.version.history.VersionHistory,userId,,,CORE_KUALI,LOW,SAMPLE,N
Reference / lookup,VERSION_HISTORY,9,UPDATE_TIMESTAMP,DATE,N,,,,,org.kuali.coeus.common.framework.version.history.VersionHistory,updateTimestamp,,,CORE_KUALI,NOT_FOR_HURON,SAMPLE,N
Reference / lookup,VERSION_HISTORY,10,UPDATE_USER,VARCHAR2(60),Y,,,,,org.kuali.coeus.common.framework.version.history.VersionHistory,updateUser,,,CORE_KUALI,NOT_FOR_HURON,SAMPLE,N
Reference / lookup,VERSION_HISTORY,11,VER_NBR,"NUMBER(8,0)",N,,,,,org.kuali.coeus.common.framework.version.history.VersionHistory,versionNumber,,,CORE_KUALI,NOT_FOR_HURON,SAMPLE,N
Reference / lookup,VERSION_HISTORY,12,OBJ_ID,VARCHAR2(36),N,,,,,org.kuali.coeus.common.framework.version.history.VersionHistory,objectId,,,CORE_KUALI,NOT_FOR_HURON,SAMPLE,N
Sponsor,SPONSOR,1,SPONSOR_CODE,VARCHAR2(20),N,,,Sponsor Code,Sponsor Code,org.kuali.coeus.common.framework.sponsor.Sponsor,sponsorCode,,,LOOKUP_REFERENCE,HIGH,FULL,N
Sponsor,SPONSOR,2,SPONSOR_NAME,VARCHAR2(200),N,,,Sponsor Name,The name of the sponsoring agency.,org.kuali.coeus.common.framework.sponsor.Sponsor,sponsorName,,,LOOKUP_REFERENCE,HIGH,FULL,N
Sponsor,SPONSOR,3,ACRONYM,VARCHAR2(10),Y,,,Acronym,Acronym,org.kuali.coeus.common.framework.sponsor.Sponsor,acronym,,,LOOKUP_REFERENCE,HIGH,FULL,N
Sponsor,SPONSOR,4,SPONSOR_TYPE_CODE,VARCHAR2(3),N,,,Sponsor Type Code,Sponsor Type Code,org.kuali.coeus.common.framework.sponsor.Sponsor,sponsorTypeCode,SPONSOR_TYPE,SPONSOR_TYPE_CODE,LOOKUP_REFERENCE,HIGH,FULL,N
Sponsor,SPONSOR,5,DUN_AND_BRADSTREET_NUMBER,VARCHAR2(20),Y,,,DUN And Bradstreet Number,DUN And Bradstreet Number,org.kuali.coeus.common.framework.sponsor.Sponsor,dunAndBradstreetNumber,,,LOOKUP_REFERENCE,HIGH,FULL,N
Sponsor,SPONSOR,6,DUNS_PLUS_FOUR_NUMBER,VARCHAR2(20),Y,,,DUNS Plus Four Number,DUNS Plus Four Number,org.kuali.coeus.common.framework.sponsor.Sponsor,dunsPlusFourNumber,,,LOOKUP_REFERENCE,HIGH,FULL,N
Sponsor,SPONSOR,7,DODAC_NUMBER,VARCHAR2(20),Y,,,DODAC Number,DODAC Number,org.kuali.coeus.common.framework.sponsor.Sponsor,dodacNumber,,,LOOKUP_REFERENCE,HIGH,FULL,N
Sponsor,SPONSOR,8,CAGE_NUMBER,VARCHAR2(20),Y,,,CAGE Number,CAGE Number,org.kuali.coeus.common.framework.sponsor.Sponsor,cageNumber,,,LOOKUP_REFERENCE,HIGH,FULL,N
Sponsor,SPONSOR,9,POSTAL_CODE,VARCHAR2(15),Y,,,Postal Code,Postal Code,org.kuali.coeus.common.framework.sponsor.Sponsor,postalCode,,,LOOKUP_REFERENCE,HIGH,FULL,N
Sponsor,SPONSOR,10,STATE,VARCHAR2(30),Y,,,State,State,org.kuali.coeus.common.framework.sponsor.Sponsor,state,,,LOOKUP_REFERENCE,HIGH,FULL,N
Sponsor,SPONSOR,11,COUNTRY_CODE,CHAR(3),Y,,,Country Code,Country Code,org.kuali.coeus.common.framework.sponsor.Sponsor,countryCode,,,LOOKUP_REFERENCE,HIGH,FULL,N
Sponsor,SPONSOR,12,ROLODEX_ID,"NUMBER(6,0)",N,,,Address Book Id,Rolodex Id,org.kuali.coeus.common.framework.sponsor.Sponsor,rolodexId,ROLODEX,ROLODEX_ID,LOOKUP_REFERENCE,HIGH,FULL,N
Sponsor,SPONSOR,13,AUDIT_REPORT_SENT_FOR_FY,CHAR(4),Y,,,Audit Report Sent For Fy,Audit Report Sent For Fy,org.kuali.coeus.common.framework.sponsor.Sponsor,auditReportSentForFy,,,LOOKUP_REFERENCE,HIGH,FULL,N
Sponsor,SPONSOR,14,OWNED_BY_UNIT,VARCHAR2(20),N,,,Owned By Unit,Owned By Unit,org.kuali.coeus.common.framework.sponsor.Sponsor,ownedByUnit,UNIT,UNIT_NUMBER,LOOKUP_REFERENCE,HIGH,FULL,N
Sponsor,SPONSOR,15,CREATE_USER,VARCHAR2(60),N,,,,,org.kuali.coeus.common.framework.sponsor.Sponsor,createUser,,,LOOKUP_REFERENCE,NOT_FOR_HURON,FULL,N
Sponsor,SPONSOR,16,UPDATE_TIMESTAMP,DATE,N,,,,,org.kuali.coeus.common.framework.sponsor.Sponsor,updateTimestamp,,,LOOKUP_REFERENCE,NOT_FOR_HURON,FULL,N
Sponsor,SPONSOR,17,UPDATE_USER,VARCHAR2(60),N,,,,,org.kuali.coeus.common.framework.sponsor.Sponsor,updateUser,,,LOOKUP_REFERENCE,NOT_FOR_HURON,FULL,N
Sponsor,SPONSOR,18,VER_NBR,"NUMBER(8,0)",N,1,,,,org.kuali.coeus.common.framework.sponsor.Sponsor,versionNumber,,,LOOKUP_REFERENCE,NOT_FOR_HURON,FULL,N
Sponsor,SPONSOR,19,OBJ_ID,VARCHAR2(36),N,,,,,org.kuali.coeus.common.framework.sponsor.Sponsor,objectId,,,LOOKUP_REFERENCE,NOT_FOR_HURON,FULL,N
Sponsor,SPONSOR,20,ACTV_IND,VARCHAR2(1),Y,'Y',,Active,Active,org.kuali.coeus.common.framework.sponsor.Sponsor,active,,,LOOKUP_REFERENCE,HIGH,FULL,N
Sponsor,SPONSOR,21,DUNNING_CAMPAIGN_ID,VARCHAR2(6),Y,,,Dunning Campaign ID,,org.kuali.coeus.common.framework.sponsor.Sponsor,dunningCampaignId,,,LOOKUP_REFERENCE,HIGH,FULL,N
Sponsor,SPONSOR,22,CUSTOMER_NUMBER,VARCHAR2(40),Y,,,Customer Number,,org.kuali.coeus.common.framework.sponsor.Sponsor,customerNumber,,,LOOKUP_REFERENCE,HIGH,FULL,N
Sponsor,SPONSOR,23,MATCHES_SAM,VARCHAR2(1),Y,,,Matches Sam ?,,org.kuali.coeus.common.framework.sponsor.Sponsor,matchesSam,,,LOOKUP_REFERENCE,HIGH,FULL,N
Sponsor,SPONSOR,24,SAM_NAME,VARCHAR2(200),Y,,,Sam Name,The name of the sponsoring agency.,org.kuali.coeus.common.framework.sponsor.Sponsor,samName,,,LOOKUP_REFERENCE,HIGH,FULL,N
Sponsor,SPONSOR,25,UEI,VARCHAR2(12),Y,,,UEI,Unique Entity ID,org.kuali.coeus.common.framework.sponsor.Sponsor,uei,,,LOOKUP_REFERENCE,HIGH,FULL,N
Sponsor,SPONSOR_FORMS,1,SPONSOR_CODE,VARCHAR2(20),Y,,,Sponsor Code,Sponsor Code,org.kuali.coeus.common.framework.sponsor.form.SponsorForms,sponsorCode,SPONSOR,SPONSOR_CODE,LOOKUP_REFERENCE,HIGH,EMPTY,N
Sponsor,SPONSOR_FORMS,2,PACKAGE_NUMBER,"NUMBER(3,0)",Y,,,Package Number,Package Number,org.kuali.coeus.common.framework.sponsor.form.SponsorForms,packageNumber,,,LOOKUP_REFERENCE,HIGH,EMPTY,N
Sponsor,SPONSOR_FORMS,3,PACKAGE_NAME,VARCHAR2(200),N,,,Package Name,Package Name,org.kuali.coeus.common.framework.sponsor.form.SponsorForms,packageName,,,LOOKUP_REFERENCE,HIGH,EMPTY,N
Sponsor,SPONSOR_FORMS,4,UPDATE_TIMESTAMP,DATE,N,,,,,org.kuali.coeus.common.framework.sponsor.form.SponsorForms,updateTimestamp,,,LOOKUP_REFERENCE,NOT_FOR_HURON,EMPTY,N
Sponsor,SPONSOR_FORMS,5,UPDATE_USER,VARCHAR2(60),N,,,,,org.kuali.coeus.common.framework.sponsor.form.SponsorForms,updateUser,,,LOOKUP_REFERENCE,NOT_FOR_HURON,EMPTY,N
Sponsor,SPONSOR_FORMS,6,VER_NBR,"NUMBER(8,0)",N,1,,,,org.kuali.coeus.common.framework.sponsor.form.SponsorForms,versionNumber,,,LOOKUP_REFERENCE,NOT_FOR_HURON,EMPTY,N
Sponsor,SPONSOR_FORMS,7,OBJ_ID,VARCHAR2(36),N,,,,,org.kuali.coeus.common.framework.sponsor.form.SponsorForms,objectId,,,LOOKUP_REFERENCE,NOT_FOR_HURON,EMPTY,N
Sponsor,SPONSOR_FORMS,8,SPONSOR_FORM_ID,"NUMBER(12,0)",N,,,Sponsor Form Id,Sponsor Form Id,org.kuali.coeus.common.framework.sponsor.form.SponsorForms,sponsorFormId,,,LOOKUP_REFERENCE,HIGH,EMPTY,N
Sponsor,SPONSOR_FORMS,9,SPONSOR_HIERARCHY_NAME,VARCHAR2(50),Y,,,Sponsor Hierarchy Group Name,Sponsor Hierarchy Group Name,org.kuali.coeus.common.framework.sponsor.form.SponsorForms,sponsorHierarchyName,,,LOOKUP_REFERENCE,HIGH,EMPTY,N
Sponsor,SPONSOR_FORM_TEMPLATES,1,PAGE_NUMBER,"NUMBER(3,0)",Y,,,Page Number,Page Number,org.kuali.coeus.common.framework.sponsor.form.SponsorFormTemplate,pageNumber,,,CORE_KUALI,HIGH,EMPTY,N
Sponsor,SPONSOR_FORM_TEMPLATES,2,PAGE_DESCRIPTION,VARCHAR2(200),N,,,Page Description,Page Description,org.kuali.coeus.common.framework.sponsor.form.SponsorFormTemplate,pageDescription,,,CORE_KUALI,HIGH,EMPTY,N
Sponsor,SPONSOR_FORM_TEMPLATES,3,UPDATE_TIMESTAMP,DATE,N,,,,,org.kuali.coeus.common.framework.sponsor.form.SponsorFormTemplate,updateTimestamp,,,CORE_KUALI,NOT_FOR_HURON,EMPTY,N
Sponsor,SPONSOR_FORM_TEMPLATES,4,UPDATE_USER,VARCHAR2(60),N,,,,,org.kuali.coeus.common.framework.sponsor.form.SponsorFormTemplate,updateUser,,,CORE_KUALI,NOT_FOR_HURON,EMPTY,N
Sponsor,SPONSOR_FORM_TEMPLATES,5,VER_NBR,"NUMBER(8,0)",N,1,,,,org.kuali.coeus.common.framework.sponsor.form.SponsorFormTemplate,versionNumber,,,CORE_KUALI,NOT_FOR_HURON,EMPTY,N
Sponsor,SPONSOR_FORM_TEMPLATES,6,FILE_NAME,VARCHAR2(150),Y,,,,,org.kuali.coeus.common.framework.sponsor.form.SponsorFormTemplate,fileName,,,CORE_KUALI,MEDIUM,EMPTY,N
Sponsor,SPONSOR_FORM_TEMPLATES,7,CONTENT_TYPE,VARCHAR2(255),Y,,,,,org.kuali.coeus.common.framework.sponsor.form.SponsorFormTemplate,contentType,,,CORE_KUALI,MEDIUM,EMPTY,N
Sponsor,SPONSOR_FORM_TEMPLATES,8,FORM_TEMPLATE,CLOB,Y,,,,,org.kuali.coeus.common.framework.sponsor.form.SponsorFormTemplate,attachmentContent,,,CORE_KUALI,MEDIUM,EMPTY,N
Sponsor,SPONSOR_FORM_TEMPLATES,9,OBJ_ID,VARCHAR2(36),N,,,,,org.kuali.coeus.common.framework.sponsor.form.SponsorFormTemplate,objectId,,,CORE_KUALI,NOT_FOR_HURON,EMPTY,N
Sponsor,SPONSOR_FORM_TEMPLATES,10,SPONSOR_FORM_TEMPLATE_ID,"NUMBER(12,0)",N,,,Sponsor Form Template Id,Sponsor Form Template Id,org.kuali.coeus.common.framework.sponsor.form.SponsorFormTemplate,sponsorFormTemplateId,,,CORE_KUALI,HIGH,EMPTY,N
Sponsor,SPONSOR_FORM_TEMPLATES,11,SPONSOR_FORM_ID,"NUMBER(12,0)",Y,,,Sponsor Form Id,Sponsor Form Id,org.kuali.coeus.common.framework.sponsor.form.SponsorFormTemplate,sponsorFormId,SPONSOR_FORMS,SPONSOR_FORM_ID,CORE_KUALI,HIGH,EMPTY,N
Sponsor,SPONSOR_HIERARCHY,1,HIERARCHY_NAME,VARCHAR2(100),N,,,Hierarchy Name,Hierarchy Name,org.kuali.coeus.common.framework.sponsor.hierarchy.SponsorHierarchy,hierarchyName,,,CORE_KUALI,HIGH,FULL,N
Sponsor,SPONSOR_HIERARCHY,2,SPONSOR_CODE,VARCHAR2(20),N,,,Sponsor Code,Sponsor Code,org.kuali.coeus.common.framework.sponsor.hierarchy.SponsorHierarchy,sponsorCode,SPONSOR,SPONSOR_CODE,CORE_KUALI,HIGH,FULL,N
Sponsor,SPONSOR_HIERARCHY,3,LEVEL1,VARCHAR2(50),Y,,,Level1,Level1,org.kuali.coeus.common.framework.sponsor.hierarchy.SponsorHierarchy,level1,,,CORE_KUALI,HIGH,FULL,N
Sponsor,SPONSOR_HIERARCHY,4,LEVEL2,VARCHAR2(50),Y,,,Level2,Level2,org.kuali.coeus.common.framework.sponsor.hierarchy.SponsorHierarchy,level2,,,CORE_KUALI,HIGH,FULL,N
Sponsor,SPONSOR_HIERARCHY,5,LEVEL3,VARCHAR2(50),Y,,,Level3,Level3,org.kuali.coeus.common.framework.sponsor.hierarchy.SponsorHierarchy,level3,,,CORE_KUALI,HIGH,FULL,N
Sponsor,SPONSOR_HIERARCHY,6,LEVEL4,VARCHAR2(50),Y,,,Level4,Level4,org.kuali.coeus.common.framework.sponsor.hierarchy.SponsorHierarchy,level4,,,CORE_KUALI,HIGH,FULL,N
Sponsor,SPONSOR_HIERARCHY,7,LEVEL5,VARCHAR2(50),Y,,,Level5,Level5,org.kuali.coeus.common.framework.sponsor.hierarchy.SponsorHierarchy,level5,,,CORE_KUALI,HIGH,FULL,N
Sponsor,SPONSOR_HIERARCHY,8,LEVEL6,VARCHAR2(50),Y,,,Level6,Level6,org.kuali.coeus.common.framework.sponsor.hierarchy.SponsorHierarchy,level6,,,CORE_KUALI,HIGH,FULL,N
Sponsor,SPONSOR_HIERARCHY,9,LEVEL7,VARCHAR2(50),Y,,,Level7,Level7,org.kuali.coeus.common.framework.sponsor.hierarchy.SponsorHierarchy,level7,,,CORE_KUALI,HIGH,FULL,N
Sponsor,SPONSOR_HIERARCHY,10,LEVEL8,VARCHAR2(50),Y,,,Level8,Level8,org.kuali.coeus.common.framework.sponsor.hierarchy.SponsorHierarchy,level8,,,CORE_KUALI,HIGH,FULL,N
Sponsor,SPONSOR_HIERARCHY,11,LEVEL9,VARCHAR2(50),Y,,,Level9,Level9,org.kuali.coeus.common.framework.sponsor.hierarchy.SponsorHierarchy,level9,,,CORE_KUALI,HIGH,FULL,N
Sponsor,SPONSOR_HIERARCHY,12,LEVEL10,VARCHAR2(50),Y,,,Level10,Level10,org.kuali.coeus.common.framework.sponsor.hierarchy.SponsorHierarchy,level10,,,CORE_KUALI,HIGH,FULL,N
Sponsor,SPONSOR_HIERARCHY,13,UPDATE_TIMESTAMP,DATE,N,,,,,org.kuali.coeus.common.framework.sponsor.hierarchy.SponsorHierarchy,updateTimestamp,,,CORE_KUALI,NOT_FOR_HURON,FULL,N
Sponsor,SPONSOR_HIERARCHY,14,UPDATE_USER,VARCHAR2(60),N,,,,,org.kuali.coeus.common.framework.sponsor.hierarchy.SponsorHierarchy,updateUser,,,CORE_KUALI,NOT_FOR_HURON,FULL,N
Sponsor,SPONSOR_HIERARCHY,15,LEVEL1_SORTID,"NUMBER(4,0)",Y,,,Level1 Sortid,Level1 Sortid,org.kuali.coeus.common.framework.sponsor.hierarchy.SponsorHierarchy,level1Sortid,,,CORE_KUALI,HIGH,FULL,N
Sponsor,SPONSOR_HIERARCHY,16,LEVEL2_SORTID,"NUMBER(4,0)",Y,,,Level2 Sortid,Level2 Sortid,org.kuali.coeus.common.framework.sponsor.hierarchy.SponsorHierarchy,level2Sortid,,,CORE_KUALI,HIGH,FULL,N
Sponsor,SPONSOR_HIERARCHY,17,LEVEL3_SORTID,"NUMBER(4,0)",Y,,,Level3 Sortid,Level3 Sortid,org.kuali.coeus.common.framework.sponsor.hierarchy.SponsorHierarchy,level3Sortid,,,CORE_KUALI,HIGH,FULL,N
Sponsor,SPONSOR_HIERARCHY,18,LEVEL4_SORTID,"NUMBER(4,0)",Y,,,Level4 Sortid,Level4 Sortid,org.kuali.coeus.common.framework.sponsor.hierarchy.SponsorHierarchy,level4Sortid,,,CORE_KUALI,HIGH,FULL,N
Sponsor,SPONSOR_HIERARCHY,19,LEVEL5_SORTID,"NUMBER(4,0)",Y,,,Level5 Sortid,Level5 Sortid,org.kuali.coeus.common.framework.sponsor.hierarchy.SponsorHierarchy,level5Sortid,,,CORE_KUALI,HIGH,FULL,N
Sponsor,SPONSOR_HIERARCHY,20,LEVEL6_SORTID,"NUMBER(4,0)",Y,,,Level6 Sortid,Level6 Sortid,org.kuali.coeus.common.framework.sponsor.hierarchy.SponsorHierarchy,level6Sortid,,,CORE_KUALI,HIGH,FULL,N
Sponsor,SPONSOR_HIERARCHY,21,LEVEL7_SORTID,"NUMBER(4,0)",Y,,,Level7 Sortid,Level7 Sortid,org.kuali.coeus.common.framework.sponsor.hierarchy.SponsorHierarchy,level7Sortid,,,CORE_KUALI,HIGH,FULL,N
Sponsor,SPONSOR_HIERARCHY,22,LEVEL8_SORTID,"NUMBER(4,0)",Y,,,Level8 Sortid,Level8 Sortid,org.kuali.coeus.common.framework.sponsor.hierarchy.SponsorHierarchy,level8Sortid,,,CORE_KUALI,HIGH,FULL,N
Sponsor,SPONSOR_HIERARCHY,23,LEVEL9_SORTID,"NUMBER(4,0)",Y,,,Level9 Sortid,Level9 Sortid,org.kuali.coeus.common.framework.sponsor.hierarchy.SponsorHierarchy,level9Sortid,,,CORE_KUALI,HIGH,FULL,N
Sponsor,SPONSOR_HIERARCHY,24,LEVEL10_SORTID,"NUMBER(4,0)",Y,,,Level10 Sortid,Level10 Sortid,org.kuali.coeus.common.framework.sponsor.hierarchy.SponsorHierarchy,level10Sortid,,,CORE_KUALI,HIGH,FULL,N
Sponsor,SPONSOR_HIERARCHY,25,VER_NBR,"NUMBER(8,0)",N,1,,,,,,,,,,FULL,N
Sponsor,SPONSOR_HIERARCHY,26,OBJ_ID,VARCHAR2(36),N,,,,,org.kuali.coeus.common.framework.sponsor.hierarchy.SponsorHierarchy,objectId,,,CORE_KUALI,NOT_FOR_HURON,FULL,N
Sponsor,SPONSOR_HIERARCHY_MT,1,HIERARCHY_NAME,VARCHAR2(150),N,,,,,,,,,,,FULL,N
Sponsor,SPONSOR_HIERARCHY_MT,2,SPONSOR_CODE,VARCHAR2(20),N,,,,,,,,,,,FULL,N
Sponsor,SPONSOR_HIERARCHY_MT,3,LEVEL1,VARCHAR2(50),Y,,,,,,,,,,,FULL,N
Sponsor,SPONSOR_HIERARCHY_MT,4,LEVEL2,VARCHAR2(50),Y,,,,,,,,,,,FULL,N
Sponsor,SPONSOR_HIERARCHY_MT,5,LEVEL3,VARCHAR2(50),Y,,,,,,,,,,,FULL,N
Sponsor,SPONSOR_HIERARCHY_MT,6,LEVEL4,VARCHAR2(50),Y,,,,,,,,,,,FULL,N
Sponsor,SPONSOR_HIERARCHY_MT,7,LEVEL5,VARCHAR2(50),Y,,,,,,,,,,,FULL,N
Sponsor,SPONSOR_HIERARCHY_MT,8,LEVEL6,VARCHAR2(50),Y,,,,,,,,,,,FULL,N
Sponsor,SPONSOR_HIERARCHY_MT,9,LEVEL7,VARCHAR2(50),Y,,,,,,,,,,,FULL,N
Sponsor,SPONSOR_HIERARCHY_MT,10,LEVEL8,VARCHAR2(50),Y,,,,,,,,,,,FULL,N
Sponsor,SPONSOR_HIERARCHY_MT,11,LEVEL9,VARCHAR2(50),Y,,,,,,,,,,,FULL,N
Sponsor,SPONSOR_HIERARCHY_MT,12,LEVEL10,VARCHAR2(50),Y,,,,,,,,,,,FULL,N
Sponsor,SPONSOR_HIERARCHY_MT,13,UPDATE_TIMESTAMP,DATE,N,,,,,,,,,,,FULL,N
Sponsor,SPONSOR_HIERARCHY_MT,14,UPDATE_USER,VARCHAR2(60),N,,,,,,,,,,,FULL,N
Sponsor,SPONSOR_HIERARCHY_MT,15,LEVEL1_SORTID,"NUMBER(4,0)",Y,,,,,,,,,,,FULL,N
Sponsor,SPONSOR_HIERARCHY_MT,16,LEVEL2_SORTID,"NUMBER(4,0)",Y,,,,,,,,,,,FULL,N
Sponsor,SPONSOR_HIERARCHY_MT,17,LEVEL3_SORTID,"NUMBER(4,0)",Y,,,,,,,,,,,FULL,N
Sponsor,SPONSOR_HIERARCHY_MT,18,LEVEL4_SORTID,"NUMBER(4,0)",Y,,,,,,,,,,,FULL,N
Sponsor,SPONSOR_HIERARCHY_MT,19,LEVEL5_SORTID,"NUMBER(4,0)",Y,,,,,,,,,,,FULL,N
Sponsor,SPONSOR_HIERARCHY_MT,20,LEVEL6_SORTID,"NUMBER(4,0)",Y,,,,,,,,,,,FULL,N
Sponsor,SPONSOR_HIERARCHY_MT,21,LEVEL7_SORTID,"NUMBER(4,0)",Y,,,,,,,,,,,FULL,N
Sponsor,SPONSOR_HIERARCHY_MT,22,LEVEL8_SORTID,"NUMBER(4,0)",Y,,,,,,,,,,,FULL,N
Sponsor,SPONSOR_HIERARCHY_MT,23,LEVEL9_SORTID,"NUMBER(4,0)",Y,,,,,,,,,,,FULL,N
Sponsor,SPONSOR_HIERARCHY_MT,24,LEVEL10_SORTID,"NUMBER(4,0)",Y,,,,,,,,,,,FULL,N
Sponsor,SPONSOR_HIERARCHY_MT,25,VER_NBR,"NUMBER(8,0)",N,1,,,,,,,,,,FULL,N
Sponsor,SPONSOR_HIERARCHY_MT,26,OBJ_ID,VARCHAR2(36),N,,,,,,,,,,,FULL,N
Sponsor,SPONSOR_IMPORT,1,SPONSOR_NAME,VARCHAR2(128),Y,,,,,,,,,,,FULL,N
Sponsor,SPONSOR_IMPORT,2,DODAC_NUMBER,"NUMBER(10,0)",Y,,,,,,,,,,,FULL,N
Sponsor,SPONSOR_IMPORT,3,ACRONYM,VARCHAR2(8),Y,,,,,,,,,,,FULL,N
Sponsor,SPONSOR_IMPORT,4,OWNED_BY_UNIT_NUMBER,"NUMBER(1,0)",Y,,,,,,,,,,,FULL,N
Sponsor,SPONSOR_IMPORT,5,SPONSOR_TYPE_CODE,VARCHAR2(38),Y,,,,,,,,,,,FULL,N
Sponsor,SPONSOR_IMPORT,6,SPONSOR_ADDRESS,VARCHAR2(79),Y,,,,,,,,,,,FULL,N
Sponsor,SPONSOR_IMPORT,7,SPONSOR_ADDRESS_2,VARCHAR2(60),Y,,,,,,,,,,,FULL,N
Sponsor,SPONSOR_IMPORT,8,SPONSOR_CITY,VARCHAR2(30),Y,,,,,,,,,,,FULL,N
Sponsor,SPONSOR_IMPORT,9,COMMENTS,VARCHAR2(256),Y,,,,,,,,,,,FULL,N
Sponsor,SPONSOR_IMPORT,10,SPONSOR_COUNTRY,VARCHAR2(14),Y,,,,,,,,,,,FULL,N
Sponsor,SPONSOR_IMPORT,11,SPONSOR_ZIP_CODE,VARCHAR2(10),Y,,,,,,,,,,,FULL,N
Sponsor,SPONSOR_IMPORT,12,SPONSOR_STATE,VARCHAR2(3),Y,,,,,,,,,,,FULL,N
Sponsor,SPONSOR_IMPORT,13,SPONSOR_ADDRESS_3,VARCHAR2(60),Y,,,,,,,,,,,FULL,N
Sponsor,SPONSOR_SAM_MAPPING,1,DUPS,"NUMBER(3,0)",Y,,,,,,,,,,,FULL,N
Sponsor,SPONSOR_SAM_MAPPING,2,ACCEPT,VARCHAR2(1),Y,,,,,,,,,,,FULL,N
Sponsor,SPONSOR_SAM_MAPPING,3,CATEGORY,"NUMBER(1,0)",Y,,,,,,,,,,,FULL,N
Sponsor,SPONSOR_SAM_MAPPING,4,SPONSOR_CODE,"NUMBER(6,0)",Y,,,,,,,,,,,FULL,N
Sponsor,SPONSOR_SAM_MAPPING,5,UEISAM,VARCHAR2(12),Y,,,,,,,,,,,FULL,N
Sponsor,SPONSOR_SAM_MAPPING,6,UEIDUNS,VARCHAR2(9),Y,,,,,,,,,,,FULL,N
Sponsor,SPONSOR_SAM_MAPPING,7,SPONSOR_NAME,VARCHAR2(100),Y,,,,,,,,,,,FULL,N
Sponsor,SPONSOR_SAM_MAPPING,8,LEGALBUSINESSNAME,VARCHAR2(90),Y,,,,,,,,,,,FULL,N
Sponsor,SPONSOR_SAM_MAPPING,9,DBANAME,VARCHAR2(68),Y,,,,,,,,,,,FULL,N
Sponsor,SPONSOR_SAM_MAPPING,10,ENTITYURL,VARCHAR2(54),Y,,,,,,,,,,,FULL,N
Sponsor,SPONSOR_SAM_MAPPING,11,ENTITYDIVISIONNAME,VARCHAR2(60),Y,,,,,,,,,,,FULL,N
Sponsor,SPONSOR_SAM_MAPPING,12,ADDRESSLINE1,VARCHAR2(58),Y,,,,,,,,,,,FULL,N
Sponsor,SPONSOR_SAM_MAPPING,13,ADDRESSLINE2,VARCHAR2(55),Y,,,,,,,,,,,FULL,N
Sponsor,SPONSOR_SAM_MAPPING,14,CITY,VARCHAR2(22),Y,,,,,,,,,,,FULL,N
Sponsor,SPONSOR_SAM_MAPPING,15,STATEORPROVINCECODE,VARCHAR2(19),Y,,,,,,,,,,,FULL,N
Sponsor,SPONSOR_SAM_MAPPING,16,ZIPCODE,VARCHAR2(9),Y,,,,,,,,,,,FULL,N
Sponsor,SPONSOR_SAM_MAPPING,17,ZIPCODEPLUS4,VARCHAR2(4),Y,,,,,,,,,,,FULL,N
Sponsor,SPONSOR_SAM_MAPPING,18,COUNTRYCODE,VARCHAR2(4),Y,,,,,,,,,,,FULL,N
Sponsor,SPONSOR_SAM_MAPPING,19,ENTITYSTRUCTUREDESC,VARCHAR2(44),Y,,,,,,,,,,,FULL,N
Sponsor,SPONSOR_SAM_MAPPING,20,ENTITYTYPEDESC,VARCHAR2(24),Y,,,,,,,,,,,FULL,N
Sponsor,SPONSOR_TERM,1,VER_NBR,"NUMBER(8,0)",N,1,,,,org.kuali.coeus.common.framework.sponsor.term.SponsorTerm,versionNumber,,,LOOKUP_REFERENCE,NOT_FOR_HURON,FULL,N
Sponsor,SPONSOR_TERM,2,SPONSOR_TERM_ID,"NUMBER(12,0)",N,,,Sponsor Term Id,Sponsor Term Id,org.kuali.coeus.common.framework.sponsor.term.SponsorTerm,sponsorTermId,,,LOOKUP_REFERENCE,HIGH,FULL,N
